2009-07-29, 108387.0
2009-07-30, 108278.0
2009-07-31, 108374.0
2009-08-03, 108454.0
2009-08-04, 108512.0
2009-08-05, 108245.0
2009-08-06, 107971.0
2009-08-07, 108601.0
2009-08-10, 108358.0
2009-08-11, 108218.0
2009-08-12, 108201.0
2009-08-13, 108168.0
2009-08-14, 108214.0
2009-08-17, 108153.0
2009-08-18, 108182.0
2009-08-19, 108294.0
2009-08-20, 108284.0
2009-08-21, 108327.0
2009-08-24, 108311.0
2009-08-25, 108292.0
2009-08-26, 108333.0
2009-08-27, 108404.0
2009-08-28, 108389.0
2009-08-31, 108206.0
2009-09-01, 107956.0
2009-09-02, 108200.0
2009-09-03, 108439.0
2009-09-04, 108702.0
2009-09-08, 108702.0
2009-09-09, 108702.0
2009-09-10, 108702.0
2009-09-11, 108650.0
2009-09-14, 108875.0
2009-09-15, 108999.0
2009-09-16, 109235.0
2009-09-17, 109024.0
2009-09-18, 109162.0
2009-09-21, 109346.0
2009-09-22, 109968.0
2009-09-23, 109797.0
2009-09-24, 109586.0
2009-09-25, 109688.0
2009-09-28, 109859.0
2009-09-29, 109929.0
2009-09-30, 109929.0
2009-10-01, 109929.0
2009-10-02, 109929.0
2009-10-05, 109929.0
2009-10-06, 109929.0
2009-10-07, 109929.0
2009-10-08, 109929.0
2009-10-09, 109929.0
2009-10-12, 109943.0
2009-10-13, 109992.0
2009-10-14, 110016.0
2009-10-15, 109973.0
2009-10-16, 110025.0
2009-10-19, 110353.0
2009-10-20, 110159.0
2009-10-21, 109118.0
2009-10-22, 110151.0
2009-10-23, 109399.0
2009-10-26, 108474.0
2009-10-27, 108152.0
2009-10-28, 108083.0
2009-10-29, 108140.0
2009-10-30, 108140.0
2009-11-02, 108140.0
2009-11-03, 108140.0
2009-11-04, 108140.0
2009-11-05, 108140.0
2009-11-06, 108140.0
2009-11-09, 108140.0
2009-11-10, 108207.0
2009-11-11, 108149.0
2009-11-12, 108110.0
2009-11-13, 108131.0
2009-11-16, 108497.0
2009-11-17, 108431.0
2009-11-18, 108271.0
2009-11-19, 108116.0
2009-11-20, 108099.0
2009-11-23, 108144.0
2009-11-24, 108090.0
2009-11-25, 108121.0
2009-11-27, 107973.0
2009-11-30, 107898.0
2009-12-01, 108096.0
2009-12-02, 108150.0
2009-12-03, 108136.0
2009-12-04, 108136.0
2009-12-07, 108136.0
2009-12-08, 108136.0
2009-12-09, 108136.0
2009-12-10, 108136.0
2009-12-11, 108136.0
2009-12-14, 108136.0
2009-12-15, 107884.0
2009-12-16, 107683.0
2009-12-17, 107173.0
2009-12-18, 108090.0
2009-12-21, 108543.0
2009-12-22, 108779.0
2009-12-23, 108982.0
2009-12-24, 109084.0
2009-12-28, 109067.0
2009-12-29, 109287.0
2009-12-30, 109201.0
